precise	status	evidence	notes
c:@CIDetectorAccuracy	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorAccuracyHigh	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorAccuracyLow	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorAspectRatio	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorEyeBlink	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorFocalLength	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorImageOrientation	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorMaxFeatureCount	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorMinFeatureSize	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorNumberOfAngles	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorReturnSubFeatures	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorSmile	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorTracking	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorTypeFace	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorTypeQRCode	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorTypeRectangle	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIDetectorTypeText	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIFeatureTypeFace	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIFeatureTypeQRCode	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIFeatureTypeRectangle	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIFeatureTypeText	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@CIRAWDecoderVersion6	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion6DNG	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion7	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion7DNG	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion8	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion8DNG	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion9	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersion9DNG	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@CIRAWDecoderVersionNone	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion000	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion050	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion080	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion100	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion140	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIDataMatrixCodeECCVersion@CIDataMatrixCodeECCVersion200	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIQRCodeErrorCorrectionLevel	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIQRCodeErrorCorrectionLevel@CIQRCodeErrorCorrectionLevelH	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIQRCodeErrorCorrectionLevel@CIQRCodeErrorCorrectionLevelL	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIQRCodeErrorCorrectionLevel@CIQRCodeErrorCorrectionLevelM	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIQRCodeErrorCorrectionLevel@CIQRCodeErrorCorrectionLevelQ	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIRenderDestinationAlphaMode	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIRenderDestinationAlphaMode@CIRenderDestinationAlphaNone	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIRenderDestinationAlphaMode@CIRenderDestinationAlphaPremultiplied	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@E@CIRenderDestinationAlphaMode@CIRenderDestinationAlphaUnpremultiplied	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIEnums	focused Linux runtime assertion
c:@T@CIContextOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIDynamicRangeOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIFormat	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIFormatConstants	focused Linux runtime assertion
c:@T@CIImageAutoAdjustmentOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIImageOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIImageRepresentationOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIKernelROICallback	implemented	test:full/coreimage/tests/agent/CIKernelDetectorTests.swift#testCIKernelFailClosedNoMetal	focused Linux runtime assertion
c:@T@CIRAWDecoderVersion	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@T@CIRAWFilterOption	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@kCIActiveKeys	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllOptionStatics	focused Linux runtime assertion
c:@kCIAttributeClass	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeDefault	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeDescription	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeDisplayName	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeFilterAvailable_Mac	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeFilterAvailable_iOS	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeFilterCategories	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeFilterDisplayName	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeFilterName	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeIdentity	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeMax	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeMin	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeName	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeReferenceDocumentation	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeSliderMax	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeSliderMin	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeType	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeAngle	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeBoolean	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeColor	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeCount	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeDistance	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeGradient	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeImage	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeInteger	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeOffset	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeOpaqueColor	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypePosition	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypePosition3	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeRectangle	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeScalar	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeTime	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCIAttributeTypeTransform	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryBlur	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryBuiltIn	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryColorAdjustment	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryColorEffect	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryCompositeOperation	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryDistortionEffect	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryFilterGenerator	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryGenerator	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryGeometryAdjustment	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryGradient	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryHalftoneEffect	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryHighDynamicRange	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryInterlaced	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryNonSquarePixels	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryReduction	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategorySharpen	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryStillImage	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryStylize	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryTileEffect	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryTransition	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
c:@kCICategoryVideo	implemented	test:full/coreimage/tests/agent/CoreImageTests.swift#testCIAllStringConstants	focused Linux runtime assertion
