precise	status	evidence	notes
c:@AVAssetChapterMetadataGroupsDidChangeNotification	declared	source:full/avfoundation/AVCaptureSurface.swift#Name	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetContainsFragmentsDidChangeNotification	declared	source:full/avfoundation/AVCaptureSurface.swift#Name	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskMediaSelectionKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskMediaSelectionKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskMediaSelectionPrefersMultichannelKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskMediaSelectionPrefersMultichannelKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskMinimumRequiredMediaBitrateKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskMinimumRequiredMediaBitrateKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskMinimumRequiredPresentationSizeKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskMinimumRequiredPresentationSizeKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskPrefersHDRKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskPrefersHDRKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadTaskPrefersLosslessAudioKey	declared	source:full/avfoundation/AVConstants.swift#AVAssetDownloadTaskPrefersLosslessAudioKey	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadedAssetEvictionPriorityDefault	declared	source:full/avfoundation/AVAssetSurface.swift#AVAssetDownloadedAssetEvictionPriority	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDownloadedAssetEvictionPriorityImportant	declared	source:full/avfoundation/AVAssetSurface.swift#AVAssetDownloadedAssetEvictionPriority	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetDurationDidChangeNotification	declared	source:full/avfoundation/AVCaptureSurface.swift#Name	Linux declaration only. Apple ABI, defaults, and service success are not claimed.
c:@AVAssetExportPreset1280x720	implemented	test:full/avfoundation/tests/agent/AVFoundationTests.swift#testExportPresetConstants	Focused Linux behavior; not Apple media-service success.
