precise	status	evidence	notes
c:@CLLocationPushServiceErrorDomain	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testLocationPushServiceError	-
c:@E@CLAccuracyAuthorization	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLAccuracyAuthorization@CLAccuracyAuthorizationFullAccuracy	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLAccuracyAuthorization@CLAccuracyAuthorizationReducedAccuracy	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType@CLActivityTypeAirborne	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType@CLActivityTypeAutomotiveNavigation	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType@CLActivityTypeFitness	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType@CLActivityTypeOther	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLActivityType@CLActivityTypeOtherNavigation	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLAuthorizationStatus	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusAuthorized	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusAuthorizedAlways	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusAuthorizedWhenInUse	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusDenied	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusNotDetermined	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLAuthorizationStatus@kCLAuthorizationStatusRestricted	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testAuthorizationFailClosed	-
c:@E@CLDeviceOrientation	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationFaceDown	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationFaceUp	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationLandscapeLeft	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationLandscapeRight	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationPortrait	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationPortraitUpsideDown	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLDeviceOrientation@CLDeviceOrientationUnknown	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testEnumRawValues	-
c:@E@CLError	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDeferredAccuracyTooLow	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDeferredCanceled	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDeferredDistanceFiltered	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDeferredFailed	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDeferredNotUpdatingLocation	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorDenied	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorGeocodeCanceled	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorGeocodeFoundNoResult	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorGeocodeFoundPartialResult	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorHeadingFailure	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorHistoricalLocationError	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorLocationUnknown	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorNetwork	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorPromptDeclined	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRangingFailure	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRangingUnavailable	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRegionMonitoringDenied	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRegionMonitoringFailure	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRegionMonitoringResponseDelayed	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLError@kCLErrorRegionMonitoringSetupDelayed	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testCLErrorCodesAndBridging	-
c:@E@CLLocationPushServiceError	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testLocationPushServiceError	-
c:@E@CLLocationPushServiceError@CLLocationPushServiceErrorMissingEntitlement	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testLocationPushServiceError	-
c:@E@CLLocationPushServiceError@CLLocationPushServiceErrorMissingPushExtension	implemented	test:full/corelocation/tests/agent/CoreLocationTests.swift#testLocationPushServiceError	-
