precise	status	evidence	notes
c:@E@WKAudiovisualMediaTypes	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testOptionSetRawValues	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeAll	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testOptionSetRawValues	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeAudio	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testOptionSetRawValues	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeVideo	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testOptionSetRawValues	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKContentMode	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testLoadFailsClosedWithoutCommit	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKContentMode@WKContentModeDesktop	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testLoadFailsClosedWithoutCommit	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKContentMode@WKContentModeMobile	declared	source:full/webkit/WebKitConfiguration.swift#mobile	Compiles on the isolated Linux host; Apple behavior unobserved or fail-closed.
c:@E@WKContentMode@WKContentModeRecommended	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testLoadFailsClosedWithoutCommit	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKCookiePolicy	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testCookieStoreDisallowPolicy	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKCookiePolicy@WKCookiePolicyAllow	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testCookieStoreDisallowPolicy	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKCookiePolicy@WKCookiePolicyDisallow	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testCookieStoreDisallowPolicy	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKDataDetectorTypes	implemented	test:full/webkit/tests/agent/WebKitTests.swift#testOptionSetRawValues	Focused Linux fail-closed runtime; not Apple-bit-identical.
c:@E@WKDataDetectorTypes@WKDataDetectorTypeAddress	declared	source:full/webkit/WebKitOptionSets.swift#address	Compiles on the isolated Linux host; Apple behavior unobserved or fail-closed.
