precise	status	evidence	notes
c:@E@INUIAddVoiceShortcutButtonStyle	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Native UInt enum; macios order white through automaticOutline.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleAutomatic	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case automatic; raw value 4.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleAutomaticOutline	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case automaticOutline; raw value 5.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleBlack	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case black; raw value 2.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleBlackOutline	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case blackOutline; raw value 3.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleWhite	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case white; raw value 0.
c:@E@INUIAddVoiceShortcutButtonStyle@INUIAddVoiceShortcutButtonStyleWhiteOutline	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testAddVoiceShortcutButtonStyleRawValues	Case whiteOutline; raw value 1.
c:@E@INUIHostedViewContext	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testHostedViewContextRawValues	Native UInt enum; macios order siriSnippet then mapsCard.
c:@E@INUIHostedViewContext@INUIHostedViewContextMapsCard	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testHostedViewContextRawValues	Case mapsCard; raw value 1.
c:@E@INUIHostedViewContext@INUIHostedViewContextSiriSnippet	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testHostedViewContextRawValues	Case siriSnippet; raw value 0.
c:@E@INUIInteractiveBehavior	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testInteractiveBehaviorRawValues	Native UInt enum; macios order none/nextView/launch/genericAction.
c:@E@INUIInteractiveBehavior@INUIInteractiveBehaviorGenericAction	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testInteractiveBehaviorRawValues	Case genericAction; raw value 3.
c:@E@INUIInteractiveBehavior@INUIInteractiveBehaviorLaunch	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testInteractiveBehaviorRawValues	Case launch; raw value 2.
c:@E@INUIInteractiveBehavior@INUIInteractiveBehaviorNextView	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testInteractiveBehaviorRawValues	Case nextView; raw value 1.
c:@E@INUIInteractiveBehavior@INUIInteractiveBehaviorNone	implemented	test:full/intentsui/tests/agent/IntentsUITests.swift#testInteractiveBehaviorRawValues	Case none; raw value 0.
c:objc(cs)INImage(cm)imageSizeForIntentResponse:	deferred		INImage and INIntentResponse are Intents-owned; return type CGSize would be usable but the extension target is not present. No public INImage lookalike.
c:objc(cs)INImage(cm)imageWithCGImage:	deferred		INImage is Intents-owned and CGImage is absent from isolated Linux Foundation. A public CGImage/INImage substitute is forbidden.
c:objc(cs)INImage(cm)imageWithUIImage:	deferred		INImage is Intents-owned and UIImage is UIKit-owned. Both are absent; no public lookalikes.
c:objc(cs)INImage(im)fetchUIImageWithCompletion:	deferred		Requires Intents.INImage and UIKit.UIImage. Callback timing on Darwin is unobserved. No public substitutes.
